"","year","month","day","pm2.5","DEWP","TEMP","PRES","Iws","Is","Ir"
"year2_month12_day17",2011,12,17,106.958333333333,-17.1666666666667,-5.79166666666667,1033.54166666667,5.7025,0,0
"year2_month12_day18",2011,12,18,54.0833333333333,-17.5833333333333,-3.04166666666667,1033.20833333333,10.76375,0,0
"year2_month12_day19",2011,12,19,57.75,-18.4166666666667,-2.33333333333333,1031.04166666667,4.69,0,0
"year2_month12_day20",2011,12,20,87.9166666666667,-15.0833333333333,-2.75,1028.75,10.0975,0,0
"year2_month12_day21",2011,12,21,24.2291666666667,-17.9583333333333,-1.95833333333333,1029.79166666667,37.7870833333333,0,0
"year2_month12_day22",2011,12,22,27.25,-17.6666666666667,-2.125,1031.95833333333,31.68,0,0
"year2_month12_day23",2011,12,23,58.125,-15.2083333333333,-2.45833333333333,1026.33333333333,12.0133333333333,0,0
"year2_month12_day24",2011,12,24,39.4166666666667,-15.875,-1.91666666666667,1027.45833333333,14.0066666666667,0,0
"year2_month12_day25",2011,12,25,86.7916666666667,-14.125,-3.58333333333333,1032.04166666667,2.73875,0,0
"year2_month12_day26",2011,12,26,135.416666666667,-12.2083333333333,-4.91666666666667,1036.08333333333,2.84708333333333,0,0
"year2_month12_day27",2011,12,27,198.625,-10.2916666666667,-4.16666666666667,1030.91666666667,6.01875,0,0
"year2_month12_day28",2011,12,28,171.791666666667,-9.66666666666667,-2.625,1031.5,14.3775,0,0
"year2_month12_day29",2011,12,29,61.375,-10.5833333333333,-4.70833333333333,1037.95833333333,22.58125,0.25,0
"year2_month12_day30",2011,12,30,132.791666666667,-8.75,-4.08333333333333,1033.54166666667,5.58583333333333,0,0
"year2_month12_day31",2011,12,31,159,-11.7916666666667,-3.66666666666667,1029,11.0833333333333,0,0
"year3_month1_day1",2012,1,1,78.9583333333333,-14.9583333333333,-3.375,1033,14.1533333333333,0,0
"year3_month1_day2",2012,1,2,67.5833333333333,-13.25,-2.70833333333333,1028.875,33.8458333333333,0,0
"year3_month1_day3",2012,1,3,14.7916666666667,-19.4583333333333,-3.91666666666667,1032.375,220.146666666667,0,0
"year3_month1_day4",2012,1,4,30.6666666666667,-19.5416666666667,-4.45833333333333,1034.20833333333,88.2516666666667,0,0
"year3_month1_day5",2012,1,5,113.083333333333,-17.4583333333333,-6.125,1029.20833333333,5.21541666666667,0,0
"year3_month1_day6",2012,1,6,119.5,-13.5416666666667,-5.375,1037.08333333333,13.0066666666667,0,0
"year3_month1_day7",2012,1,7,112.75,-7.16666666666667,-4.5,1037.875,22.9045833333333,7.125,0
"year3_month1_day8",2012,1,8,165.541666666667,-7.83333333333333,-4.125,1032.70833333333,3.79833333333333,0,0
"year3_month1_day9",2012,1,9,173.541666666667,-11.625,-5.29166666666667,1031.54166666667,4.765,0,0
"year3_month1_day10",2012,1,10,246.333333333333,-13.25,-3.625,1033.29166666667,26.135,0,0
"year3_month1_day11",2012,1,11,50.9166666666667,-16.7916666666667,-5.45833333333333,1036.875,11.3608333333333,0,0
"year3_month1_day12",2012,1,12,155.25,-14.7916666666667,-5.16666666666667,1026.25,4.99041666666667,0,0
"year3_month1_day13",2012,1,13,59.2083333333333,-13.875,-2.375,1027.375,19.9683333333333,0,0
"year3_month1_day14",2012,1,14,70.475,-14.9583333333333,-2.75,1025.83333333333,4.67416666666667,0,0
"year3_month1_day15",2012,1,15,111.086666666667,-12.3333333333333,-3.875,1023.33333333333,2.19541666666667,0,0
"year3_month1_day16",2012,1,16,181.806666666667,-9.75,-4.66666666666667,1020.75,3.48291666666667,0,0
"year3_month1_day17",2012,1,17,281.048333333333,-7,-2.08333333333333,1022.54166666667,2.25125,0,0
"year3_month1_day18",2012,1,18,397.958333333333,-6.41666666666667,-2.83333333333333,1025.58333333333,6.17916666666667,0,0
"year3_month1_day19",2012,1,19,426.791666666667,-6.66666666666667,-2.41666666666667,1028.75,3.62333333333333,0,0
"year3_month1_day20",2012,1,20,58.6666666666667,-18.875,-3.45833333333333,1035.04166666667,59.2883333333333,0,0
"year3_month1_day21",2012,1,21,15.4583333333333,-25.7083333333333,-8.29166666666667,1037.25,71.3875,0,0
"year3_month1_day22",2012,1,22,48.0416666666667,-24.8333333333333,-9.29166666666667,1034.79166666667,8.08416666666667,0,0
"year3_month1_day23",2012,1,23,199.875,-23.0833333333333,-8.29166666666667,1028.70833333333,22.5016666666667,0,0
"year3_month1_day24",2012,1,24,21.375,-22.4583333333333,-5.83333333333333,1027.625,26.9475,0,0
"year3_month1_day25",2012,1,25,61.5,-20.5416666666667,-6.25,1022.91666666667,6.38458333333333,0,0
"year3_month1_day26",2012,1,26,109.75,-17.9166666666667,-5.54166666666667,1020.79166666667,3.37041666666667,0,0
"year3_month1_day27",2012,1,27,73.625,-17.625,-3.875,1026.625,8.32458333333333,0,0
"year3_month1_day28",2012,1,28,86.75,-10.4583333333333,-5.375,1030.33333333333,2.65708333333333,0.125,0
"year3_month1_day29",2012,1,29,46.5833333333333,-18.8333333333333,-4.91666666666667,1033.83333333333,6.07041666666667,0,0
"year3_month1_day30",2012,1,30,117.916666666667,-10.4583333333333,-6.41666666666667,1030.66666666667,7.91333333333333,2.29166666666667,0
"year3_month1_day31",2012,1,31,76.375,-18.3333333333333,-4.83333333333333,1024.91666666667,31.99875,0,0
"year3_month2_day1",2012,2,1,18.5416666666667,-25.625,-8.625,1035.79166666667,14.695,0,0
"year3_month2_day2",2012,2,2,28.2083333333333,-24.375,-7.375,1036.75,24.6158333333333,0,0
"year3_month2_day3",2012,2,3,71.0416666666667,-23.1666666666667,-6.04166666666667,1025.04166666667,13.6891666666667,0,0
"year3_month2_day4",2012,2,4,35.25,-22.5416666666667,-3.58333333333333,1026,9.57333333333333,0,0
"year3_month2_day5",2012,2,5,127.875,-13.5833333333333,-1.875,1019,3.61208333333333,0,0
"year3_month2_day6",2012,2,6,79.7916666666667,-21.375,-4.54166666666667,1026.5,98.7329166666667,0,0
"year3_month2_day7",2012,2,7,18.0416666666667,-25.375,-7.20833333333333,1031.375,127.896666666667,0,0
"year3_month2_day8",2012,2,8,14.8333333333333,-22.9166666666667,-4.54166666666667,1026.58333333333,54.68125,0,0
"year3_month2_day9",2012,2,9,47.5416666666667,-19.6666666666667,-4,1025.875,7.35791666666667,0,0
"year3_month2_day10",2012,2,10,25.7083333333333,-20.9166666666667,-1,1028.95833333333,25.0758333333333,0,0
"year3_month2_day11",2012,2,11,87.7916666666667,-19,-2.33333333333333,1027.29166666667,12.3491666666667,0,0
"year3_month2_day12",2012,2,12,106.541666666667,-9.25,-3.25,1027.04166666667,4.42916666666667,0,0
"year3_month2_day13",2012,2,13,203.541666666667,-9.5,-2.04166666666667,1022.91666666667,3.8725,0,0
"year3_month2_day14",2012,2,14,112.791666666667,-17.3333333333333,-1.375,1026.75,6.72166666666667,0,0
"year3_month2_day15",2012,2,15,112.041666666667,-10.8333333333333,-3.25,1028.75,5.30791666666667,0,0
"year3_month2_day16",2012,2,16,13.5833333333333,-20.4166666666667,-2.08333333333333,1029.83333333333,72.7383333333333,0,0
"year3_month2_day17",2012,2,17,13.75,-21.8333333333333,-4,1032.54166666667,229.6025,0,0
"year3_month2_day18",2012,2,18,32.4166666666667,-21.3333333333333,-2.875,1031.08333333333,40.34375,0,0
"year3_month2_day19",2012,2,19,70.0416666666667,-19.9583333333333,-1.75,1024.08333333333,4.65541666666667,0,0
"year3_month2_day20",2012,2,20,145.083333333333,-16.5,-1.08333333333333,1020.58333333333,6.70583333333333,0,0
"year3_month2_day21",2012,2,21,117.333333333333,-10.8333333333333,-0.958333333333333,1020.08333333333,3.93041666666667,0,0
"year3_month2_day22",2012,2,22,167.791666666667,-5.58333333333333,0.708333333333333,1015.58333333333,4.48708333333333,0,0
"year3_month2_day23",2012,2,23,23.4583333333333,-16.25,0.0416666666666667,1026,15.4054166666667,0,0
"year3_month2_day24",2012,2,24,96.0416666666667,-11.0416666666667,-0.416666666666667,1024.08333333333,12.2004166666667,0,0
"year3_month2_day25",2012,2,25,22.5833333333333,-18.7916666666667,-0.708333333333333,1030.79166666667,37.36125,0,0
"year3_month2_day26",2012,2,26,58.9166666666667,-17,-0.166666666666667,1028.79166666667,6.09333333333333,0,0
"year3_month2_day27",2012,2,27,189.958333333333,-9.33333333333333,-0.333333333333333,1024.54166666667,10.0929166666667,0,0
"year3_month2_day28",2012,2,28,208.583333333333,-8.375,0.833333333333333,1020.45833333333,13.6883333333333,0,0
"year3_month2_day29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"year3_month3_day1",2012,3,1,253.166666666667,-3.08333333333333,0.833333333333333,1023.45833333333,3.48125,0,0.75
"year3_month3_day2",2012,3,2,127.166666666667,-0.666666666666667,0.666666666666667,1027.20833333333,15.2195833333333,3.25,0.75
"year3_month3_day3",2012,3,3,94.0416666666667,-5.875,0.333333333333333,1028.54166666667,29.7275,0,0
"year3_month3_day4",2012,3,4,127.875,-7.91666666666667,0.5,1022.04166666667,6.66333333333333,0,0
"year3_month3_day5",2012,3,5,172.625,-6.33333333333333,-0.458333333333333,1013.625,4.00583333333333,0,0
"year3_month3_day6",2012,3,6,21.25,-14.8333333333333,4.75,1015.875,95.0383333333333,0,0
"year3_month3_day7",2012,3,7,20.0625,-14.7916666666667,4.83333333333333,1021.79166666667,45.2445833333333,0,0
"year3_month3_day8",2012,3,8,17.3333333333333,-19.875,-0.5,1029.83333333333,21.2904166666667,0,0
"year3_month3_day9",2012,3,9,90.125,-11.125,-0.0416666666666667,1026.54166666667,14.47125,0,0
"year3_month3_day10",2012,3,10,39.25,-16.2083333333333,0.666666666666667,1026.41666666667,65.6366666666667,0,0
"year3_month3_day11",2012,3,11,20.9166666666667,-21.9166666666667,0.125,1032.79166666667,172.154166666667,0,0
"year3_month3_day12",2012,3,12,71.9583333333333,-16.8333333333333,1.20833333333333,1026.625,7.48833333333333,0,0
"year3_month3_day13",2012,3,13,116.458333333333,-12.5,4.83333333333333,1019.54166666667,9.57208333333333,0,0
"year3_month3_day14",2012,3,14,30.7916666666667,-15.8333333333333,6.66666666666667,1024.875,19.2204166666667,0,0
"year3_month3_day15",2012,3,15,96.5833333333333,-7.25,3.79166666666667,1023.91666666667,11.8645833333333,0,0.0833333333333333
"year3_month3_day16",2012,3,16,269.75,3.33333333333333,6,1013.08333333333,7.17333333333333,0,0.375
"year3_month3_day17",2012,3,17,202.625,2.95833333333333,3.25,1013.54166666667,20.7495833333333,0.0416666666666667,0.666666666666667
"year3_month3_day18",2012,3,18,44.0833333333333,-4.41666666666667,1.625,1026.29166666667,14.53,0.75,0
"year3_month3_day19",2012,3,19,99.4583333333333,-2.54166666666667,3.125,1025.58333333333,5.47333333333333,0,0
"year3_month3_day20",2012,3,20,132.958333333333,-2.45833333333333,4.75,1023.95833333333,12.905,0,0
"year3_month3_day21",2012,3,21,275.125,1.125,5.70833333333333,1019.95833333333,14.37625,0,0
"year3_month3_day22",2012,3,22,172.75,-1.16666666666667,8.08333333333333,1021.33333333333,12.28875,0,0
"year3_month3_day23",2012,3,23,31.9166666666667,-6.04166666666667,7.16666666666667,1015.20833333333,49.7308333333333,0,0.25
"year3_month3_day24",2012,3,24,18.7083333333333,-12.25,9.375,1018.79166666667,62.05875,0,0
"year3_month3_day25",2012,3,25,40.4166666666667,-9.95833333333333,8.375,1023,9.38583333333333,0,0
"year3_month3_day26",2012,3,26,153.625,-3.79166666666667,9.20833333333333,1018.70833333333,3.57541666666667,0,0
"year3_month3_day27",2012,3,27,116.916666666667,-5.70833333333333,13.7916666666667,1020.08333333333,18.55375,0,0
"year3_month3_day28",2012,3,28,49.1666666666667,-5.625,14.2916666666667,1023.45833333333,25.985,0,0
"year3_month3_day29",2012,3,29,47.75,-6,15.2916666666667,1013.79166666667,38.9820833333333,0,0.166666666666667
"year3_month3_day30",2012,3,30,15.7916666666667,-13.6666666666667,10.1666666666667,1021.375,210.722083333333,0,0
"year3_month3_day31",2012,3,31,26.5416666666667,-13.875,8.83333333333333,1019.08333333333,17.1154166666667,0,0
"year3_month4_day1",2012,4,1,57.0416666666667,-7.16666666666667,7.375,1017.04166666667,34.4191666666667,0,0
"year3_month4_day2",2012,4,2,42.25,-6.45833333333333,8.375,1015.41666666667,7.13375,0,0
"year3_month4_day3",2012,4,3,21.2916666666667,-14.125,12.625,1015.45833333333,25.165,0,0
"year3_month4_day4",2012,4,4,16.625,-14.3333333333333,15.2083333333333,1011.25,45.22375,0,0
"year3_month4_day5",2012,4,5,16.375,-13.25,13.6666666666667,1015.70833333333,94.9341666666667,0,0
"year3_month4_day6",2012,4,6,29.625,-6.41666666666667,13.4583333333333,1017.33333333333,7.91625,0,0
"year3_month4_day7",2012,4,7,74,-5.25,10.875,1015.875,6.965,0,0
"year3_month4_day8",2012,4,8,54.0416666666667,-11.5,17.7916666666667,1014.375,40.4775,0,0
"year3_month4_day9",2012,4,9,123.083333333333,0.916666666666667,18.2083333333333,1012.375,28.0220833333333,0,0
"year3_month4_day10",2012,4,10,63.7083333333333,8.33333333333333,17.9166666666667,1009,33.3825,0,0.125
"year3_month4_day11",2012,4,11,19.25,-8,14.7916666666667,1014.875,31.1620833333333,0,0
"year3_month4_day12",2012,4,12,32.25,-7.58333333333333,18.6666666666667,1008.20833333333,18.84875,0,0
"year3_month4_day13",2012,4,13,54.2916666666667,0.0416666666666667,18.6666666666667,1007.08333333333,23.9929166666667,0,0
"year3_month4_day14",2012,4,14,58.875,-0.125,21.375,1005.20833333333,33.3204166666667,0,0
"year3_month4_day15",2012,4,15,74.4583333333333,3.75,19.0416666666667,1008.08333333333,27.3616666666667,0,0
"year3_month4_day16",2012,4,16,32.4583333333333,-4.125,15.9166666666667,1016.95833333333,15.8879166666667,0,0
"year3_month4_day17",2012,4,17,120.916666666667,4.79166666666667,18.25,1008.70833333333,43.0025,0,0
"year3_month4_day18",2012,4,18,157.791666666667,12.125,18.125,1007.875,63.3870833333333,0,0.375
"year3_month4_day19",2012,4,19,110.875,10,14,1011.875,7.19041666666667,0,0.208333333333333
"year3_month4_day20",2012,4,20,145.916666666667,11.6666666666667,13.375,1016.25,14.63375,0,0.666666666666667
"year3_month4_day21",2012,4,21,167,10.6666666666667,13.4166666666667,1011.04166666667,7.54208333333333,0,0.25
"year3_month4_day22",2012,4,22,167.333333333333,11.1666666666667,16.625,1003.5,7.73125,0,0
"year3_month4_day23",2012,4,23,251.916666666667,13.875,18.9583333333333,1002.75,6.59458333333333,0,0
"year3_month4_day24",2012,4,24,97.875,13.7083333333333,15.5833333333333,1005.41666666667,25.1616666666667,0,3.79166666666667
"year3_month4_day25",2012,4,25,19.5416666666667,-3.08333333333333,14.4583333333333,1007.75,113.5475,0,0
"year3_month4_day26",2012,4,26,73.4583333333333,3.91666666666667,13.6666666666667,1002.125,3.50041666666667,0,0
"year3_month4_day27",2012,4,27,76.6666666666667,-2.66666666666667,18.25,1000.33333333333,61.2541666666667,0,0
"year3_month4_day28",2012,4,28,110.208333333333,-7.91666666666667,15.0833333333333,1011.95833333333,15.4383333333333,0,0
"year3_month4_day29",2012,4,29,179.541666666667,0.875,15,1012.04166666667,15.0141666666667,0,0
"year3_month4_day30",2012,4,30,174.291666666667,11.6666666666667,15.4583333333333,1009.70833333333,6.35125,0,0
"year3_month5_day1",2012,5,1,184.125,12.125,18.5416666666667,1011.79166666667,19.1125,0,0
"year3_month5_day2",2012,5,2,98.4583333333333,9.5,21.875,1007.79166666667,5.17541666666667,0,0
"year3_month5_day3",2012,5,3,71.1666666666667,8.04166666666667,23.6666666666667,1007.625,6.76041666666667,0,0
"year3_month5_day4",2012,5,4,117.916666666667,11.375,24.0833333333333,1006.41666666667,9.12541666666667,0,0
"year3_month5_day5",2012,5,5,96.2083333333333,3.83333333333333,23.5,1009.125,10.2245833333333,0,0
"year3_month5_day6",2012,5,6,106.166666666667,8.70833333333333,22.375,1004.20833333333,19.3504166666667,0,0
"year3_month5_day7",2012,5,7,87.2083333333333,5.75,21.25,1004.25,4.52541666666667,0,0
"year3_month5_day8",2012,5,8,83.7916666666667,6.16666666666667,22.5416666666667,1007.58333333333,7.28625,0,0
"year3_month5_day9",2012,5,9,110.375,7.29166666666667,21.2083333333333,1012.66666666667,15.7225,0,0
"year3_month5_day10",2012,5,10,177.25,12.5833333333333,22.875,1010.83333333333,9.65083333333333,0,0
"year3_month5_day11",2012,5,11,157.625,14.2083333333333,19.5,1011.33333333333,8.08416666666667,0,1.45833333333333
"year3_month5_day12",2012,5,12,104.875,12.5416666666667,18.3333333333333,1010.20833333333,10.2970833333333,0,3.20833333333333
"year3_month5_day13",2012,5,13,136.708333333333,13.125,18.0416666666667,1007.375,64.8541666666667,0,0.125
"year3_month5_day14",2012,5,14,46.375,-0.0833333333333333,19.125,1007.75,22.2475,0,0
"year3_month5_day15",2012,5,15,33.875,-2.04166666666667,20.25,1004.95833333333,43.4220833333333,0,0
"year3_month5_day16",2012,5,16,28.375,-0.875,22.5833333333333,1002.5,83.505,0,0
"year3_month5_day17",2012,5,17,56.125,6.5,22.0416666666667,1005.5,41.325,0,0
"year3_month5_day18",2012,5,18,92.1666666666667,11.4166666666667,22.7916666666667,1006.58333333333,5.99833333333333,0,0
"year3_month5_day19",2012,5,19,151.133130081301,16.8333333333333,24.9166666666667,1008.125,11.0154166666667,0,0.125
"year3_month5_day20",2012,5,20,131.621951219512,15.7083333333333,20.3333333333333,1014.04166666667,9.85541666666667,0,0.0833333333333333
"year3_month5_day21",2012,5,21,140.369918699187,15.7083333333333,21.3333333333333,1014.125,7.22666666666667,0,0
"year3_month5_day22",2012,5,22,87.9166666666667,14.5416666666667,23.9166666666667,1009.91666666667,18.8258333333333,0,0
"year3_month5_day23",2012,5,23,32.9583333333333,1.33333333333333,23,1010.91666666667,11.0633333333333,0,0
"year3_month5_day24",2012,5,24,34.0416666666667,1.75,21.7083333333333,1010.66666666667,4.06,0,0
"year3_month5_day25",2012,5,25,53.8333333333333,5.91666666666667,21.7083333333333,1009.375,7.18625,0,0
"year3_month5_day26",2012,5,26,80.5416666666667,9.20833333333333,24,1004.83333333333,19.4316666666667,0,0
"year3_month5_day27",2012,5,27,114.208333333333,12.7916666666667,24.25,1006.58333333333,28.8158333333333,0,0
"year3_month5_day28",2012,5,28,128.8125,13.125,25.7916666666667,1011.45833333333,11.73625,0,0
"year3_month5_day29",2012,5,29,70.625,13.2083333333333,22.7916666666667,1011,21.4975,0,0.416666666666667
"year3_month5_day30",2012,5,30,13.5,6.25,20.9166666666667,1015.70833333333,9.18,0,0
"year3_month5_day31",2012,5,31,65.7083333333333,9.75,19.5416666666667,1016.95833333333,6.35083333333333,0,0.125
"year3_month6_day1",2012,6,1,76.5833333333333,14.0416666666667,18.8333333333333,1012.75,6.61166666666667,0,0.25
"year3_month6_day2",2012,6,2,126.416666666667,14.6666666666667,22.0416666666667,1009.75,22.61625,0,0
"year3_month6_day3",2012,6,3,167.166666666667,18.5416666666667,21.25,1005.54166666667,14.8304166666667,0,0.541666666666667
"year3_month6_day4",2012,6,4,114.166666666667,15.8333333333333,24.2083333333333,1004.16666666667,13.5570833333333,0,0
"year3_month6_day5",2012,6,5,59.5,12.375,27,1003.75,11.5470833333333,0,0
"year3_month6_day6",2012,6,6,148.958333333333,15.4583333333333,24.9583333333333,1001.16666666667,12.89,0,0
"year3_month6_day7",2012,6,7,64.5416666666667,15.125,25.9583333333333,999.583333333333,6.88916666666667,0,0
"year3_month6_day8",2012,6,8,73.5,15.2916666666667,26.7916666666667,999.75,15.3454166666667,0,0.125
"year3_month6_day9",2012,6,9,111.875,18.5833333333333,24.5,998.166666666667,16.7625,0,0.166666666666667
"year3_month6_day10",2012,6,10,13.125,6.45833333333333,23.5,1000.45833333333,7.9525,0,0.125
